      (+0.2333, +1.9533)
      (+0.1059, +1.9933)
      (-0.0274, +2.0244)
      (-0.1667, +2.0467)
      (-0.3119, +2.0600)
      (-0.4630, +2.0644)
      (-0.6200, +2.0600)
      (-0.7178, +2.0261)
      (-0.8110, +1.9816)
      (-0.8998, +1.9265)
      (-0.9841, +1.8608)
      (-1.0639, +1.7845)
      (-1.1392, +1.6976)
      (-1.2100, +1.6000)
      (-1.2763, +1.4918)
      (-1.3382, +1.3731)
      (-1.3955, +1.2437)
      (-1.4484, +1.1037)
      (-1.4967, +0.9531)
      (-1.5406, +0.7918)
      (-1.5800, +0.6200)
      (-1.6600, +0.2000)
      (-1.7200, -0.2000)
      (-1.7400, -0.5000)
      (-1.1900, -0.4400)
      (-1.1900, +0.3400)
  HoodHighlight      hi     loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.42 n=3
      (-1.1900, +0.3400)
      (-1.0200, +0.7200)
      (-0.9200, +1.1000)

[EYES] Slit Visor  equip.eyes.slitvisor   (앵커 y=0.00000)
  VisorBar           fillns loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=32
      (+1.5800, +0.0200)
      (+1.3825, +0.0903)
      (+1.1850, +0.1512)
      (+0.9875, +0.2028)
      (+0.7900, +0.2450)
      (+0.5925, +0.2778)
      (+0.3950, +0.3013)
      (+0.1975, +0.3153)
      (+0.0000, +0.3200)
      (-0.1975, +0.3153)
      (-0.3950, +0.3013)
      (-0.5925, +0.2778)
      (-0.7900, +0.2450)
      (-0.9875, +0.2028)
      (-1.1850, +0.1512)
      (-1.3825, +0.0903)
      (-1.5800, +0.0200)
      (-1.3825, -0.0503)
      (-1.1850, -0.1112)
      (-0.9875, -0.1628)
      (-0.7900, -0.2050)
      (-0.5925, -0.2378)
      (-0.3950, -0.2612)
      (-0.1975, -0.2753)
      (+0.0000, -0.2800)
      (+0.1975, -0.2753)
      (+0.3950, -0.2612)
      (+0.5925, -0.2378)
      (+0.7900, -0.2050)
      (+0.9875, -0.1628)
      (+1.1850, -0.1112)
      (+1.3825, -0.0503)
  VisorBlock         fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=16
      (+1.3800, -0.2800)
      (+1.4700, -0.2559)
      (+1.5359, -0.1900)
      (+1.5600, -0.1000)
      (+1.5600, +0.1000)
      (+1.5359, +0.1900)
      (+1.4700, +0.2559)
      (+1.3800, +0.2800)
      (+1.2000, +0.2800)
      (+1.1100, +0.2559)
      (+1.0441, +0.1900)
      (+1.0200, +0.1000)
      (+1.0200, -0.1000)
      (+1.0441, -0.1900)
      (+1.1100, -0.2559)
      (+1.2000, -0.2800)
  VisorGem           fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=6
      (+0.0200, -0.0800)
      (+0.4100, +0.2800)
      (+1.1900, +0.2800)
      (+1.5800, -0.0800)
      (+1.1900, -0.4400)
      (+0.4100, -0.4400)
  VisorStrap         line   loop=False filled=False tone=0 layer=1 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=6
      (-1.5800, +0.0200)
      (-1.5040, +0.2072)
      (-1.3880, +0.3688)
      (-1.2320, +0.5048)
      (-1.0360, +0.6152)
      (-0.8000, +0.7000)
  VisorAntenna       line   loop=False filled=False tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=3
      (-1.5800, +0.0200)
      (-1.5200, +0.7000)
      (-1.1000, +0.9000)
  VisorTrim          trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.08647 noStroke=0 lineAlpha=0.85 n=32
      (+1.5800, +0.0200)
      (+1.3825, +0.0903)
      (+1.1850, +0.1512)
      (+0.9875, +0.2028)
      (+0.7900, +0.2450)
      (+0.5925, +0.2778)
      (+0.3950, +0.3013)
      (+0.1975, +0.3153)
      (+0.0000, +0.3200)
      (-0.1975, +0.3153)
      (-0.3950, +0.3013)
      (-0.5925, +0.2778)
      (-0.7900, +0.2450)
      (-0.9875, +0.2028)
      (-1.1850, +0.1512)
      (-1.3825, +0.0903)
      (-1.5800, +0.0200)
      (-1.3825, -0.0503)
      (-1.1850, -0.1112)
      (-0.9875, -0.1628)
      (-0.7900, -0.2050)
      (-0.5925, -0.2378)
      (-0.3950, -0.2612)
      (-0.1975, -0.2753)
      (+0.0000, -0.2800)
      (+0.1975, -0.2753)
      (+0.3950, -0.2612)
      (+0.5925, -0.2378)
      (+0.7900, -0.2050)
      (+0.9875, -0.1628)
      (+1.1850, -0.1112)
      (+1.3825, -0.0503)
  VisorHighlight     hi     loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.08647 noStroke=0 lineAlpha=0.42 n=3
      (+0.9875, +0.2028)
      (+0.7000, +0.2400)
      (+0.2000, +0.2800)

[NECK] Cable Collar  equip.neck.cablecollar   (앵커 y=-1.27818)
  CollarBand         fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=32
      (-1.0600, -1.0800)
      (-0.9086, -1.1039)
      (-0.7571, -1.1241)
      (-0.6057, -1.1406)
      (-0.4543, -1.1535)
      (-0.3029, -1.1627)
      (-0.1514, -1.1682)
      (+0.0000, -1.1700)
      (+0.1514, -1.1682)
      (+0.3029, -1.1627)
      (+0.4543, -1.1535)
      (+0.6057, -1.1406)
      (+0.7571, -1.1241)
      (+0.9086, -1.1039)
      (+1.0600, -1.0800)
      (+1.1200, -1.5600)
      (+1.1000, -2.0400)
      (+0.9429, -2.0665)
      (+0.7857, -2.0890)
      (+0.6286, -2.1073)
      (+0.4714, -2.1216)
      (+0.3143, -2.1318)
      (+0.1571, -2.1380)
      (+0.0000, -2.1400)
      (-0.1571, -2.1380)
      (-0.3143, -2.1318)
      (-0.4714, -2.1216)
      (-0.6286, -2.1073)
      (-0.7857, -2.0890)
      (-0.9429, -2.0665)
      (-1.1000, -2.0400)
      (-1.1200, -1.5600)
  CollarShade        fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=17
      (+1.1000, -1.5200)
      (+1.1000, -2.0400)
      (+0.9429, -2.0665)
      (+0.7857, -2.0890)
      (+0.6286, -2.1073)
      (+0.4714, -2.1216)
      (+0.3143, -2.1318)
      (+0.1571, -2.1380)
      (+0.0000, -2.1400)
      (-0.1571, -2.1380)
      (-0.3143, -2.1318)
      (-0.4714, -2.1216)
      (-0.6286, -2.1073)
      (-0.7857, -2.0890)
      (-0.9429, -2.0665)
      (-1.1000, -2.0400)
      (-1.1000, -1.5200)
  CollarGem          fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=6
      (-0.3200, -1.9400)
      (-0.0100, -1.4000)
      (+0.6100, -1.4000)
      (+0.9200, -1.9400)
      (+0.6100, -2.4800)
      (-0.0100, -2.4800)
  CollarCable        line   loop=False filled=False tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=7
      (-0.9429, -2.0665)
      (-0.9970, -2.2956)
      (-1.0146, -2.5073)
      (-0.9957, -2.7016)
      (-0.9403, -2.8785)
      (-0.8484, -3.0380)
      (-0.7200, -3.1800)
  CollarBezel        fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=20
      (-0.1400, -3.5600)
      (-0.1684, -3.3808)
      (-0.2508, -3.2191)
      (-0.3791, -3.0908)
      (-0.5408, -3.0084)
      (-0.7200, -2.9800)
      (-0.8992, -3.0084)
      (-1.0609, -3.0908)
      (-1.1892, -3.2191)
      (-1.2716, -3.3808)
      (-1.3000, -3.5600)
      (-1.2716, -3.7392)
      (-1.1892, -3.9009)
      (-1.0609, -4.0292)
      (-0.8992, -4.1116)
      (-0.7200, -4.1400)
      (-0.5408, -4.1116)
      (-0.3791, -4.0292)
      (-0.2508, -3.9009)
      (-0.1684, -3.7392)
  CollarTrim         trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09728 noStroke=0 lineAlpha=0.85 n=32
      (-1.0600, -1.0800)
      (-0.9086, -1.1039)
      (-0.7571, -1.1241)
      (-0.6057, -1.1406)
      (-0.4543, -1.1535)
      (-0.3029, -1.1627)
      (-0.1514, -1.1682)
      (+0.0000, -1.1700)
      (+0.1514, -1.1682)
      (+0.3029, -1.1627)
      (+0.4543, -1.1535)
      (+0.6057, -1.1406)
      (+0.7571, -1.1241)
      (+0.9086, -1.1039)
      (+1.0600, -1.0800)
      (+1.1200, -1.5600)
      (+1.1000, -2.0400)
      (+0.9429, -2.0665)
      (+0.7857, -2.0890)
      (+0.6286, -2.1073)
      (+0.4714, -2.1216)
      (+0.3143, -2.1318)
      (+0.1571, -2.1380)
      (+0.0000, -2.1400)
      (-0.1571, -2.1380)
      (-0.3143, -2.1318)
      (-0.4714, -2.1216)
      (-0.6286, -2.1073)
      (-0.7857, -2.0890)
      (-0.9429, -2.0665)
      (-1.1000, -2.0400)
      (-1.1200, -1.5600)

[BACK] Tarp Cape  equip.shoulders.tarpcape   (앵커 y=-1.27818)
  CapeBody           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=38  sway=16+7
      (-1.1000, -1.0600)
      (+1.1000, -1.0600)
      (+1.1256, -1.2516)
      (+1.1491, -1.4426)
      (+1.1704, -1.6328)
      (+1.1896, -1.8223)
      (+1.2067, -2.0111)
      (+1.2216, -2.1992)
      (+1.2344, -2.3866)
      (+1.2451, -2.5732)
      (+1.2536, -2.7592)
      (+1.2600, -2.9444)
      (+1.2643, -3.1290)
      (+1.2664, -3.3128)
      (+1.2664, -3.4959)
      (+1.2643, -3.6783)
      (+1.2600, -3.8600)
      (+0.9400, -4.3400)
      (+0.6200, -3.7400)
      (+0.0000, -4.3800)
      (-0.6200, -3.7600)
      (-1.2400, -4.3600)
      (-1.8600, -3.8600)
      (-1.8477, -3.6780)
      (-1.8306, -3.4969)
      (-1.8089, -3.3167)
      (-1.7825, -3.1375)
      (-1.7514, -2.9592)
      (-1.7156, -2.7819)
      (-1.6752, -2.6055)
      (-1.6300, -2.4300)
      (-1.5802, -2.2555)
      (-1.5256, -2.0819)
      (-1.4664, -1.9092)
      (-1.4025, -1.7375)
      (-1.3339, -1.5667)
      (-1.2606, -1.3969)
      (-1.1827, -1.2280)
  CapeYoke           fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=1 lineAlpha=0.00 n=4
      (-1.0600, -1.1000)
      (+1.0600, -1.1000)
      (+1.2200, -1.8600)
      (-1.2200, -1.8600)
  CapeGem            fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=6
      (+0.0000, -1.3000)
      (+0.3100, -0.7600)
      (+0.9300, -0.7600)
      (+1.2400, -1.3000)
      (+0.9300, -1.8400)
      (+0.3100, -1.8400)
  CapeTrim           trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09323 noStroke=0 lineAlpha=0.85 n=38  sway=16+7
      (-1.1000, -1.0600)
      (+1.1000, -1.0600)
      (+1.1256, -1.2516)
      (+1.1491, -1.4426)
      (+1.1704, -1.6328)
      (+1.1896, -1.8223)
      (+1.2067, -2.0111)
      (+1.2216, -2.1992)
      (+1.2344, -2.3866)
      (+1.2451, -2.5732)
      (+1.2536, -2.7592)
      (+1.2600, -2.9444)
      (+1.2643, -3.1290)
      (+1.2664, -3.3128)
      (+1.2664, -3.4959)
      (+1.2643, -3.6783)
      (+1.2600, -3.8600)
      (+0.9400, -4.3400)
      (+0.6200, -3.7400)
      (+0.0000, -4.3800)
      (-0.6200, -3.7600)
      (-1.2400, -4.3600)
      (-1.8600, -3.8600)
      (-1.8477, -3.6780)
      (-1.8306, -3.4969)
      (-1.8089, -3.3167)
      (-1.7825, -3.1375)
      (-1.7514, -2.9592)
      (-1.7156, -2.7819)
      (-1.6752, -2.6055)
      (-1.6300, -2.4300)
      (-1.5802, -2.2555)
      (-1.5256, -2.0819)
      (-1.4664, -1.9092)
      (-1.4025, -1.7375)
      (-1.3339, -1.5667)
      (-1.2606, -1.3969)
      (-1.1827, -1.2280)
  CapeHighlight      hi     loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09323 noStroke=0 lineAlpha=0.42 n=3
      (+1.1000, -1.0600)
      (+1.0200, -1.7000)
      (+1.0600, -2.2000)

##### 광부 pack.mine (코호트 7)

[HEAD] Miner Helmet  equip.head.minerhelmet   (앵커 y=0.00000)
  HelmetShell        fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=27
      (-1.4400, +0.3000)
      (-1.4295, +0.4929)
      (-1.3982, +0.6829)
      (-1.3464, +0.8674)
      (-1.2751, +1.0436)
      (-1.1851, +1.2089)
      (-1.0779, +1.3610)
      (-0.9549, +1.4976)
      (-0.8180, +1.6168)
      (-0.6692, +1.7167)
      (-0.5106, +1.7960)
      (-0.3446, +1.8535)
      (-0.1736, +1.8883)
      (+0.0000, +1.9000)
      (+0.1736, +1.8883)
      (+0.3446, +1.8535)
      (+0.5106, +1.7960)
      (+0.6692, +1.7167)
      (+0.8180, +1.6168)
      (+0.9549, +1.4976)
      (+1.0779, +1.3610)
      (+1.1851, +1.2089)
      (+1.2751, +1.0436)
      (+1.3464, +0.8674)
      (+1.3982, +0.6829)
      (+1.4295, +0.4929)
      (+1.4400, +0.3000)
  HelmetCrest        fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=1 lineAlpha=0.00 n=30
      (-1.2053, +0.8469)
      (-1.1059, +1.0675)
      (-0.9747, +1.2661)
      (-0.8156, +1.4369)
      (-0.6331, +1.5752)
      (-0.4324, +1.6769)
      (-0.2194, +1.7391)
      (+0.0000, +1.7600)
      (+0.2194, +1.7391)
      (+0.4324, +1.6769)
      (+0.6331, +1.5752)
      (+0.8156, +1.4369)
      (+0.9747, +1.2661)
      (+1.1059, +1.0675)
      (+1.2053, +0.8469)
      (+0.7788, +0.6671)
      (+0.7146, +0.8152)
      (+0.6298, +0.9485)
      (+0.5270, +1.0631)
      (+0.4091, +1.1559)
      (+0.2794, +1.2242)
      (+0.1417, +1.2659)
      (+0.0000, +1.2800)
      (-0.1417, +1.2659)
      (-0.2794, +1.2242)
      (-0.4091, +1.1559)
      (-0.5270, +1.0631)
      (-0.6298, +0.9485)
      (-0.7146, +0.8152)
      (-0.7788, +0.6671)
  HelmetBrim         fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=1 lineAlpha=0.00 n=4
      (+1.2600, +1.0400)
      (+2.1400, +0.7600)
      (+2.1400, +0.1600)
      (+1.2600, -0.0600)
  HelmetBrimEdge     edge   loop=False filled=False tone=4 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=4
      (+1.2600, +1.0400)
      (+2.1400, +0.7600)
      (+2.1400, +0.1600)
      (+1.2600, -0.0600)
  HelmetLamp         fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=20
      (+1.4200, +1.2200)
      (+1.3926, +1.3930)
      (+1.3130, +1.5492)
      (+1.1892, +1.6730)
      (+1.0330, +1.7526)
      (+0.8600, +1.7800)
      (+0.6870, +1.7526)
      (+0.5308, +1.6730)
      (+0.4070, +1.5492)
      (+0.3274, +1.3930)
      (+0.3000, +1.2200)
      (+0.3274, +1.0470)
      (+0.4070, +0.8908)
      (+0.5308, +0.7670)
      (+0.6870, +0.6874)
      (+0.8600, +0.6600)
      (+1.0330, +0.6874)
      (+1.1892, +0.7670)
      (+1.3130, +0.8908)
      (+1.3926, +1.0470)
  HelmetLampRing     trim   loop=True  filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.85 n=20
      (+1.4200, +1.2200)
      (+1.3926, +1.3930)
      (+1.3130, +1.5492)
      (+1.1892, +1.6730)
      (+1.0330, +1.7526)
      (+0.8600, +1.7800)
      (+0.6870, +1.7526)
      (+0.5308, +1.6730)
      (+0.4070, +1.5492)
      (+0.3274, +1.3930)
      (+0.3000, +1.2200)
      (+0.3274, +1.0470)
      (+0.4070, +0.8908)
      (+0.5308, +0.7670)
      (+0.6870, +0.6874)
      (+0.8600, +0.6600)
      (+1.0330, +0.6874)
      (+1.1892, +0.7670)
      (+1.3130, +0.8908)
      (+1.3926, +1.0470)
  HelmetTrimFront    trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.85 n=10
      (+0.6692, +1.7167)
      (+0.8180, +1.6168)
      (+0.9549, +1.4976)
      (+1.0779, +1.3610)
      (+1.1851, +1.2089)
      (+1.2751, +1.0436)
      (+1.3464, +0.8674)
      (+1.3982, +0.6829)
      (+1.4295, +0.4929)
      (+1.4400, +0.3000)
  HelmetHighlight    hi     loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.42 n=3
      (-0.8180, +1.6168)
      (-0.5800, +1.6400)
      (-0.1400, +1.7800)

[EYES] Dust Goggles  equip.eyes.dustgoggles   (앵커 y=0.00000)
  GoggleLens         fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=9
      (-1.1600, +0.2600)
      (+1.1600, +0.2600)
      (+1.4000, +0.0000)
      (+1.0000, -0.3400)
      (+0.3400, -0.3400)
      (+0.0000, -0.4400)
      (-0.3400, -0.3400)
      (-1.0000, -0.3400)
      (-1.4000, +0.0000)
  GoggleBrow         fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=4
      (-1.0600, +0.4400)
      (+1.0600, +0.4400)
      (+1.0600, -0.1000)
      (-1.0600, -0.1000)
  GoggleBlockBack    fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=24
      (-1.1400, -0.3400)
      (-1.0782, -0.3302)
      (-1.0224, -0.3018)
      (-0.9782, -0.2576)
      (-0.9498, -0.2018)
      (-0.9400, -0.1400)
      (-0.9400, +0.1200)
      (-0.9498, +0.1818)
      (-0.9782, +0.2376)
      (-1.0224, +0.2818)
      (-1.0782, +0.3102)
      (-1.1400, +0.3200)
      (-1.3600, +0.3200)
      (-1.4218, +0.3102)
      (-1.4776, +0.2818)
      (-1.5218, +0.2376)
      (-1.5502, +0.1818)
      (-1.5600, +0.1200)
      (-1.5600, -0.1400)
      (-1.5502, -0.2018)
      (-1.5218, -0.2576)
      (-1.4776, -0.3018)
      (-1.4218, -0.3302)
      (-1.3600, -0.3400)
  GoggleIndicator    fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=4
      (+1.5500, +0.2800)
      (+1.3800, -0.5600)
      (+0.9800, -0.5600)
      (+0.8100, +0.2800)
  GoggleStrap        line   loop=False filled=False tone=0 layer=1 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=6
      (-1.1600, +0.2600)
      (-1.1240, +0.3952)
      (-1.0320, +0.5128)
      (-0.8840, +0.6128)
      (-0.6800, +0.6952)
      (-0.4200, +0.7600)
  GoggleTrim         trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.08647 noStroke=0 lineAlpha=0.85 n=9
      (-1.1600, +0.2600)
      (+1.1600, +0.2600)
      (+1.4000, +0.0000)
      (+1.0000, -0.3400)
      (+0.3400, -0.3400)
      (+0.0000, -0.4400)
      (-0.3400, -0.3400)
      (-1.0000, -0.3400)
      (-1.4000, +0.0000)

[NECK] Mine Lamp  equip.neck.minelamp   (앵커 y=-1.27818)
  LampKeeper         fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=4
      (+1.6200, -1.4400)
      (+0.8600, -2.9200)
      (-0.8600, -2.9200)
      (-1.6200, -1.4400)
  LampBody           fill   loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=28
      (+0.6200, -2.9400)
      (+0.6821, -2.9318)
      (+0.7400, -2.9078)
      (+0.7897, -2.8697)
      (+0.8278, -2.8200)
      (+0.8518, -2.7621)
      (+0.8600, -2.7000)
      (+0.8600, -1.5400)
      (+0.8518, -1.4779)
      (+0.8278, -1.4200)
      (+0.7897, -1.3703)
      (+0.7400, -1.3322)
      (+0.6821, -1.3082)
      (+0.6200, -1.3000)
      (-0.6200, -1.3000)
      (-0.6821, -1.3082)
      (-0.7400, -1.3322)
      (-0.7897, -1.3703)
      (-0.8278, -1.4200)
      (-0.8518, -1.4779)
      (-0.8600, -1.5400)
      (-0.8600, -2.7000)
      (-0.8518, -2.7621)
      (-0.8278, -2.8200)
      (-0.7897, -2.8697)
      (-0.7400, -2.9078)
      (-0.6821, -2.9318)
      (-0.6200, -2.9400)
  LampLens           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=22
      (+0.5800, -1.6600)
      (+0.5565, -1.4966)
      (+0.4879, -1.3464)
      (+0.3798, -1.2217)
      (+0.2409, -1.1324)
      (+0.0825, -1.0859)
      (-0.0825, -1.0859)
      (-0.2409, -1.1324)
      (-0.3798, -1.2217)
      (-0.4879, -1.3464)
      (-0.5565, -1.4966)
      (-0.5800, -1.6600)
      (-0.5565, -1.8234)
      (-0.4879, -1.9736)
      (-0.3798, -2.0983)
      (-0.2409, -2.1876)
      (-0.0825, -2.2341)
      (+0.0825, -2.2341)
      (+0.2409, -2.1876)
      (+0.3798, -2.0983)
      (+0.4879, -1.9736)
      (+0.5565, -1.8234)
  LampLensRing       trim   loop=True  filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09728 noStroke=0 lineAlpha=0.85 n=22
      (+0.5800, -1.6600)
      (+0.5565, -1.4966)
      (+0.4879, -1.3464)
      (+0.3798, -1.2217)
      (+0.2409, -1.1324)
      (+0.0825, -1.0859)
      (-0.0825, -1.0859)
      (-0.2409, -1.1324)
      (-0.3798, -1.2217)
      (-0.4879, -1.3464)
      (-0.5565, -1.4966)
      (-0.5800, -1.6600)
      (-0.5565, -1.8234)
      (-0.4879, -1.9736)
      (-0.3798, -2.0983)
      (-0.2409, -2.1876)
      (-0.0825, -2.2341)
      (+0.0825, -2.2341)
      (+0.2409, -2.1876)
      (+0.3798, -2.0983)
      (+0.4879, -1.9736)
      (+0.5565, -1.8234)

[BACK] Pick Harness  equip.shoulders.pickharness   (앵커 y=-1.27818)
  PickHaft           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=4
      (+0.9615, -1.5380)
      (-1.2785, -4.5780)
      (-1.7615, -4.2220)
      (+0.4785, -1.1820)
  PickHead           fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=4
      (-2.2432, -3.6205)
      (-0.6918, -5.0369)
      (-0.9646, -5.4072)
      (-2.7770, -4.3451)
  PickBlock          fill   loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=4
      (-1.2334, -4.7191)
      (-1.9097, -4.2208)
      (-1.2690, -3.3513)
      (-0.5927, -3.8496)
  HarnessPad         fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=20
      (+0.7200, -2.2000)
      (+0.8118, -2.1817)
      (+0.8897, -2.1297)
      (+0.9417, -2.0518)
